timestamp,session_id,ip_address,country,region,city,location,source,landing_path,browser,os,device_type,device_name,language,timezone,screen,viewport,user_agent,notes
2026-04-20T03:20:39.879Z,89fae9b4e58b599dd855602cbba4bddc,146.75.164.155,US,Mississippi,Jackson,"Jackson, Mississippi, US",sellcell.com:referral,/sell/?device=iphone-15&storage=128GB&carrier=verizon&quality=good&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/Chicago,390x844,390x699,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",Page params: device=iphone-15&storage=128GB&carrier=verizon&quality=good&utm_source=sellcell.com&utm_medium=referral
2026-04-20T03:22:45.957Z,2c736bf7015cb5ee89c084313e0573d7,47.205.135.7,US,Florida,Lakeland,"Lakeland, Florida, US",Direct,/track-order.html?orderId=SHC-22855&fromEmailLink=1&email=asimpson102902%40icloud.com,Safari,iOS,mobile,iPhone,en-US,America/New_York,393x852,393x641,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",Page params: orderId=SHC-22855&fromEmailLink=1&email=asimpson102902%40icloud.com | Left page after 1s (tab/window hidden)
2026-04-20T03:23:00.690Z,fd68c3f61f75f551927153e41cad395e:3,38.162.182.36,US,Pennsylvania,Scranton,"Scranton, Pennsylvania, US",sellcell.com:referral,/sell/?device=samsung-galaxy-z-fold-5&storage=512GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,Android Device,en-US,America/New_York,829x691,829x516,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",
2026-04-20T03:32:07.112Z,3202c9192b9d227c14c05e6021e3cc73,71.88.224.188,US,Louisiana,Covington,"Covington, Louisiana, US",Internal,/order-submitted.html?id=SHC-22955&price=367.00&device=S24+ULTRA&qty=1&name=Nicoye+S+Bergeron&street=158+NORTHWOOD+DR&unit=&city=SLIDELL&state=LA&zip=70458-1211&payMethod=paypal&shipping=faster_shipping&autoLabelStatus=generated,Chrome,Android,mobile,Android Device,en-US,America/Chicago,434x965,433x766,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: device=galaxy-s24-ultra&storage=512GB&carrier=tmobile&quality=flawless&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 20s | Page params: qty=1 | Completed city: SLIDELL after 55s | Completed phone: 9856456183 after 76s | Clicked button: SUBMIT MY TRADE-IN after 99s | Completed checkState: Louisiana after 111s | Clicked button: SUBMIT MY TRADE-IN after 119s | Page params: id=SHC-22955&price=367.00&device=S24+ULTRA&qty=1&name=Nicoye+S+Bergeron&street=158+NORTHWOOD+DR&unit=&city=SLIDELL&state=LA&zip=70458-1211&payMethod=paypal&shipping=faster_shipping&autoLabelStatus=generated | Clicked button: Print Label PDF after 16s
2026-04-20T03:36:46.598Z,a2a110aea236c94df1d6fc1c574e04e2,172.59.201.96,US,Texas,Garland,"Garland, Texas, US",direct,/track-order.html?orderId=SHC-22717&fromEmailLink=1&email=okctb49%40gmail.com,Chrome,Android,mobile,Android Device,en-US,America/Phoenix,448x998,448x826,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: orderId=SHC-22717&fromEmailLink=1&email=okctb49%40gmail.com | Left page after 5s (tab/window close)
2026-04-20T03:42:31.483Z,4d7bdb637bccbdbf38a88e42529ad18a,184.93.10.188,US,Texas,Garland,"Garland, Texas, US",Direct,/sell/?device=iphone-15&storage=128GB&carrier=att&quality=good&utm_source=sellcell.com&utm_medium=referral,Safari,macOS,desktop,Mac,en-US,America/Chicago,414x896,393x741,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.5 Safari/605.1.15",Page params: device=iphone-15&storage=128GB&carrier=att&quality=good&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 10s | Clicked button: Cancel after 15s
2026-04-20T03:44:19.337Z,aa5e7b40d27d07bb28f1290c87d4f87a,162.227.198.149,US,Georgia,Rome,"Rome, Georgia, US",Internal,/sell/checkout.html?qty=1,Safari,iOS,mobile,iPhone,en-US,America/New_York,430x932,377x643,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",Page params: device=iphone-13-pro&storage=128GB&carrier=unlocked&quality=fair&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 55s | Clicked button: PROCEED TO SHIPPING after 57s | Page params: qty=1 | Completed fullName: Esperanza  Arroliga after 21s | Completed phone: 7063496719 after 27s | Left page after 31s (tab/window hidden)
2026-04-20T04:08:38.353Z,924ad446ab7a096ac96865e610c5f147,138.88.224.78,US,Virginia,Gainesville,"Gainesville, Virginia, US",SellCell,/sell/?device=samsung-galaxy-s22-ultra&storage=128GB&carrier=unlocked&quality=flawless&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,Android Device,en-US,America/New_York,412x883,411x749,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Left page after 0s (tab/window hidden)
2026-04-20T04:11:50.088Z,a2a110aea236c94df1d6fc1c574e04e2:2,172.59.201.96,US,Texas,Garland,"Garland, Texas, US",direct,/track-order.html?orderId=SHC-22717&fromEmailLink=1&email=okctb49%40gmail.com,Chrome,Android,mobile,Android Device,en-US,America/Phoenix,448x998,448x826,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",
2026-04-20T04:20:51.643Z,5692e6e3543993bf3b42c12aa872e3d0,47.39.89.8,US,California,West Covina,"West Covina, California, US",sellcell.com:referral,/sell/?utm_source=sellcell.com&utm_medium=referral&device=iphone-15-pro-max&storage=256GB&carrier=unlocked&quality=fair,Chrome,Windows,desktop,Windows PC,en-US,America/Los_Angeles,1920x1080,1920x911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","Page params: device=iphone-15&storage=128GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Left page after 7s (tab/window hidden) | Clicked button: Yes, Continue after 94s"
2026-04-20T04:26:56.475Z,a1c355250943c8a4afb92f4c2cd185ea,166.196.103.47,US,Pennsylvania,Chadds Ford,"Chadds Ford, Pennsylvania, US",SellCell,/sell/?device=samsung-galaxy-s24-ultra&storage=256GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/New_York,390x844,390x663,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/416.4.894748588 Mobile/15E148 Safari/604.1",Page params: device=galaxy-s24-ultra&storage=256GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Left page after 35s (tab/window hidden)
2026-04-20T04:36:41.622Z,31d31394df180802af4fb378ffb46708,67.168.135.20,US,Washington,Bremerton,"Bremerton, Washington, US",SellCell,/sell/?utm_source=sellcell.com&utm_medium=referral&device=galaxy-s24-ultra&storage=256GB&carrier=unlocked&quality=flawless,Chrome,Android,mobile,Android Device,en-US,America/Los_Angeles,412x892,411x747,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: utm_source=sellcell.com&utm_medium=referral&device=galaxy-s24-ultra&storage=256GB&carrier=unlocked&quality=flawless | Left page after 1s (tab/window hidden)
2026-04-20T04:38:51.656Z,aa5e7b40d27d07bb28f1290c87d4f87a:2,162.227.198.149,US,Georgia,Rome,"Rome, Georgia, US",referral_secondhandcell.com,/sell/checkout.html?qty=1,Safari,iOS,mobile,iPhone,en-US,America/New_York,430x932,377x643,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",
2026-04-20T04:46:04.704Z,52d6f72dfcc5f5d069b3bfb659943813,174.208.35.24,US,New York,Rochester,"Rochester, New York, US",Internal,/sell/checkout.html?qty=1,Chrome,Android,mobile,Android Device,en-US,America/New_York,412x922,411x761,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36","Page params: device=iphone-16-pro-max&storage=256GB&carrier=tmobile&quality=good&utm_source=sellcell.com&utm_medium=referral | Clicked button: Yes, Continue after 45s | Clicked button: ACCEPT OFFER after 75s | Page params: qty=1 | Completed fullName: Jacob Lee Jordan after 49s | Completed phone: 23658941 after 70s | Completed contact_email_manual: jacobleejordanlee23@yuhgmail.comj after 90s | Completed streetAddress: Jacob Lee Jordan 23led @yuhgall.com after 218s | Completed addressUnit: 59 after 247s | Completed city: Leé after 278s | Completed state: New York after 317s | Completed zip: 30303-0 after 355s | Completed zip: 30303-03 after 371s | Completed zip: 1980 after 416s | Completed zip: 30303-0 after 445s | Completed zip: 30303-030 after 465s | Left page after 488s (tab/window hidden)"
2026-04-20T04:50:30.171Z,9588f1609308e203585d0c3998b3027c,47.203.212.154,US,Florida,Hudson,"Hudson, Florida, US",Direct,/track-order.html?orderId=SHC-22720&fromEmailLink=1&email=jesusdanielpitas%40gmail.com,Chrome,Android,mobile,Android Device,en-US,America/New_York,385x833,384x746,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: orderId=SHC-22720&fromEmailLink=1&email=jesusdanielpitas%40gmail.com | Left page after 4s (tab/window close) | Left page after 10s (tab/window hidden)
2026-04-20T04:57:36.898Z,1753ab86e612ee528955eab15608f7ab,89.187.187.87,US,California,Los Angeles,"Los Angeles, California, US",Direct,/track-order.html?orderId=SHC-22717&fromEmailLink=1&email=okctb49%40gmail.com,Chrome,Android,mobile,Android Device,en-US,America/Phoenix,448x998,448x826,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: orderId=SHC-22717&fromEmailLink=1&email=okctb49%40gmail.com | Left page after 2s (tab/window hidden)
2026-04-20T05:00:58.369Z,5c1ae4e01810cf25e7f467aea8716524,76.33.181.121,US,California,North Hills,"North Hills, California, US",Internal,/track-order.html,Chrome,Android,mobile,Android Device,en-US,America/Los_Angeles,384x832,384x697,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Left page after 1s (tab/window close) | Clicked a: My Account after 2s | Clicked a: Track an order after 2s | Completed Order ID: SHC-22650 after 8s | Completed Email address: goofyguzmanjr88@gmail.com after 9s | Clicked button: Check status after 10s | Left page after 48s (internal navigation)
2026-04-20T05:03:17.760Z,205709f637565bc2afc26162b4c4e3a0,162.194.225.111,US,Texas,Dallas,"Dallas, Texas, US",sellcell.com:referral,/sell/?device=iphone-13&storage=128GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral,Chrome,macOS,desktop,Mac,en-US,America/Chicago,3440x1440,1168x1018,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36","Page params: device=iphone-13&storage=128GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Left page after 13s (tab/window hidden) | Page params: device=iphone-15-pro-max&storage=256GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 6s | Clicked button: Add another after 9s | Clicked button: Yes, Continue after 20s | Clicked button: ACCEPT OFFER after 28s"
2026-04-20T05:22:44.015Z,5692e6e3543993bf3b42c12aa872e3d0:2,47.39.89.8,US,California,West Covina,"West Covina, California, US",referral_secondhandcell.com,/order-submitted.html?id=SHC-22956&price=386.00&device=IPHONE+15+PRO+MAX&qty=1&name=Qian+Zhang&street=2207+MONTANA+ST&unit=&city=WEST+COVINA&state=CA&zip=91792-2518&payMethod=zelle&shipping=regular_shipping&autoLabelStatus=generated,Chrome,Windows,desktop,Windows PC,en-US,America/Los_Angeles,1920x1080,1920x911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",Page params: device=iphone-15-pro-max&storage=256GB&carrier=unlocked&quality=fair&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 12s | Clicked button: PROCEED TO SHIPPING after 18s | Completed fullName: Qian Zhang after 7s | Completed phone: 6266846873 after 8s | Completed streetAddress: 2207 MONTANA ST after 11s | Completed city: West Covina after 16s | Completed state: California after 20s | Completed zip: 91792-2518 after 22s | Clicked button: SUBMIT MY TRADE-IN after 54s | Completed payoutIdentifier: 6266846873 after 57s | Clicked button: SUBMIT MY TRADE-IN after 58s | Clicked button: SUBMIT MY TRADE-IN after 61s | Left page after 64s (tab/window close) | Page params: id=SHC-22956&price=386.00&device=IPHONE+15+PRO+MAX&qty=1&name=Qian+Zhang&street=2207+MONTANA+ST&unit=&city=WEST+COVINA&state=CA&zip=91792-2518&payMethod=zelle&shipping=regular_shipping&autoLabelStatus=generated | Left page after 4s (tab/window hidden)
2026-04-20T05:43:39.460Z,18341b621f13291baf49046557736234,67.164.160.162,US,Colorado,Colorado Springs,"Colorado Springs, Colorado, US",Direct,/track-order.html?orderId=SHC-22603&fromEmailLink=1&email=manto.lee%40gmail.com,Safari,iOS,mobile,iPhone,en-US,America/Denver,390x844,390x645,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Page params: orderId=SHC-22603&fromEmailLink=1&email=manto.lee%40gmail.com | Left page after 2s (tab/window hidden)
2026-04-20T05:51:45.864Z,e9b0a516ec74b4161dd2c78bee9e5e26,76.38.69.142,US,North Carolina,Garner,"Garner, North Carolina, US",referral_secondhandcell.com,/sell/checkout.html?qty=1,Chrome,Android,mobile,Android Device,en-US,America/New_York,384x832,384x749,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: device=galaxy-s23&storage=128GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 22s | Clicked button: PROCEED TO SHIPPING after 26s | Page params: qty=1 | Left page after 20s (tab/window close)
2026-04-20T06:15:56.718Z,205709f637565bc2afc26162b4c4e3a0:2,162.194.225.111,US,Texas,Dallas,"Dallas, Texas, US",sellcell.com:referral,/sell/?device=iphone-13&storage=128GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral,Chrome,macOS,desktop,Mac,en-US,America/Chicago,3440x1440,1168x1018,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",
2026-04-20T06:40:46.582Z,58d50b4a869ffcd6c2161ad907d942bd,99.71.129.127,US,California,Fullerton,"Fullerton, California, US",referral_secondhandcell.com,/order-submitted.html?id=SHC-22957&price=854.00&device=Multiple+devices&qty=2&name=Daniel+Koelsch&street=560+LAS+LOMAS+DR&unit=&city=LA+HABRA&state=CA&zip=90631-7107&payMethod=zelle&shipping=regular_shipping&autoLabelStatus=generated,Safari,macOS,desktop,Mac,en-US,America/Los_Angeles,1204x753,1204x663,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15","Page params: device=iphone-16-pro-max&storage=256GB&carrier=att&quality=good&utm_source=sellcell.com&utm_medium=referral | Left page after 4s (tab/window hidden) | Clicked button: ACCEPT OFFER after 64s | Clicked button: Add another after 67s | Clicked button: Yes, Continue after 81s | Clicked button: ACCEPT OFFER after 90s | Page params: qty=2 | Left page after 5s (tab/window hidden) | Completed fullName: Daniel Koelsch after 23s | Completed phone: 9492126888 after 30s | Completed contact_email_manual: daniel.koelsch@mac.com after 32s | Completed streetAddress: 560 Las Lomas Dr. after 43s | Completed city: La Habra after 49s | Completed state: California after 52s | Completed zip: 90631 after 64s | Completed payoutIdentifier: 9492126888 after 70s | Left page after 4s (tab/window close) | Clicked button: SUBMIT MY TRADE-IN after 905s | Page params: id=SHC-22957&price=854.00&device=Multiple+devices&qty=2&name=Daniel+Koelsch&street=560+LAS+LOMAS+DR&unit=&city=LA+HABRA&state=CA&zip=90631-7107&payMethod=zelle&shipping=regular_shipping&autoLabelStatus=generated | Left page after 25s (tab/window hidden)"
2026-04-20T06:44:43.289Z,9f63e8a616670592b6fe83bd84882738,94.177.22.193,LT,,,LT,Direct,/sell/?device=galaxy-s22-ultra&storage=256gb&carrier=unlocked&quality=good,Safari,iOS,mobile,iPhone,en-US,UTC,390x844,390x844,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/605.1 NewsSapphire/31.3.430410002",Page params: device=galaxy-s22-ultra&storage=256gb&carrier=unlocked&quality=good
2026-04-20T06:50:16.543Z,ad1299c0841172cbf65088ad35172710,75.117.190.84,US,North Carolina,Concord,"Concord, North Carolina, US",Direct,/track-order.html?orderId=SHC-22588&fromEmailLink=1&email=nmfm1016%40gmail.com,Safari,iOS,mobile,iPhone,en-US,America/New_York,430x932,430x853,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",Page params: orderId=SHC-22588&fromEmailLink=1&email=nmfm1016%40gmail.com | Left page after 10s (tab/window hidden)
2026-04-20T07:00:54.152Z,9cffad9850322818357a0ea8a334a7d1,104.2.57.25,US,Texas,Corpus Christi,"Corpus Christi, Texas, US",sellcell.com:referral,/sell/?device=iphone-13&storage=128GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/Chicago,402x874,402x788,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",Page params: device=iphone-13&storage=128GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Left page after 25s (tab/window hidden)
2026-04-20T07:13:30.844Z,acbc12c5fbf2eba3e7794c25b329e72f,71.143.195.151,US,California,Richmond,"Richmond, California, US",Direct,/sell/?device=iphone-14-pro-max&storage=256GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/Los_Angeles,390x844,390x663,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",Page params: device=iphone-14-pro-max&storage=256GB&carrier=unlocked&quality=broken&utm_source=sellcell.com&utm_medium=referral | Left page after 83s (tab/window hidden)
2026-04-20T07:23:12.113Z,7c472512ee140a89ff330d41c1eb8654,130.255.92.97,IQ,,,IQ,referral_secondhandcell.com,/sell/?device=iphone-16-pro&storage=512GB&carrier=unlocked&quality=good,Chrome,Windows,desktop,Windows PC,en-US,Asia/Baghdad,1536x864,1536x695,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","Page params: utm_source=chatgpt.com | Page params: device=iphone-15-pro-max | Clicked button: Yes, Continue after 26s | Clicked button: ACCEPT OFFER after 79s | Clicked button: Cancel after 82s | Left page after 178s (tab/window hidden)"
2026-04-20T07:24:33.137Z,77f53b0c2f9bd485bcc06942957fe035,76.146.195.190,US,Washington,Bellevue,"Bellevue, Washington, US",referral_secondhandcell.com,/sell/?device=galaxy-s25-ultra&storage=256GB&carrier=att&quality=flawless,Chrome,Android,mobile,Android Device,en-US,America/Los_Angeles,384x832,384x753,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36","Page params: device=galaxy-s25-ultra&storage=256GB&carrier=unlocked&quality=flawless&utm_source=sellcell.com&utm_medium=referral | Page params: device=galaxy-s25-ultra&storage=256GB&carrier=att&quality=flawless&utm_source=sellcell.com&utm_medium=referral | Left page after 30s (tab/window hidden) | Page params: id=SHC-22954&price=831.00&device=S24+ULTRA&qty=2&name=Karla+R+Beckley&street=36838+2ND+AVE+SW&unit=&city=FEDERAL+WAY&state=WA&zip=98023-7324&payMethod=zelle&shipping=faster_shipping&autoLabelStatus=generated | Clicked a: Go to homepage after 7s | Left page after 5s (internal navigation) | Clicked button: Yes, Continue after 7s | Clicked button: Yes, Continue after 58s | Left page after 83s (tab/window hidden) | Left page after 3s (internal navigation) | Left page after 17s (tab/window hidden)"
2026-04-20T07:57:22.752Z,859fefad8ec32f6908ee6e8c0d677033,68.40.70.182,US,Michigan,Dearborn,"Dearborn, Michigan, US",SellCell,/sell/?device=iphone-16&storage=256GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/Detroit,393x852,393x653,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1",Page params: device=iphone-16&storage=256GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Left page after 4s (tab/window hidden)
2026-04-20T07:58:32.069Z,6840afac8da7b7de32564f88778c6252,76.39.91.49,US,Wisconsin,Milwaukee,"Milwaukee, Wisconsin, US",sellcell.com:referral,/sell/?device=iphone-16-plus&storage=256GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,G65L,en,America/Chicago,424x942,423x859,"Mozilla/5.0 (Linux; Android 14; G65L Build/UP1A.231005.007; ) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.178 Mobile Safari/537.36 musical_ly_2024408030 JsSdk/1.0 NetType/WIFI Channel/googleplay AppName/musical_ly app_version/44.8.3 ByteLocale/en ByteFullLocale/en Region/US AppId/1233 Spark/1.7.2 AppVersion/44.8.3 BytedanceWebview/d8a21c6 PIA/2.5.3",Page params: device=iphone-16-plus&storage=256GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral | Left page after 53s (tab/window close)
2026-04-20T08:09:23.772Z,32b5b3d94f77899047610e004fda4593,174.233.248.217,US,California,Irvine,"Irvine, California, US",Internal,/order-submitted.html?id=SHC-22958&price=137.00&device=S23&qty=1&name=CHRISTOPHER+L+CRUZ&street=26590+BLACK+HORSE+CIR&unit=&city=CORONA&state=CA&zip=92883-6341&payMethod=cashapp&shipping=regular_shipping&autoLabelStatus=generated,Chrome,Android,mobile,Android Device,en-US,America/Los_Angeles,384x832,384x753,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36","Clicked button: Login after 1s | Completed Search your device model: galaxy s23 after 16s | Clicked button: S23 Up to $178 Get Offer after 27s | Page params: device=samsung-galaxy-s23 | Left page after 16s (internal navigation) | Clicked button: Yes, Continue after 7s | Clicked a: My Account after 5s | Left page after 11s (internal navigation) | Clicked button: Yes, Continue after 6s | Clicked button: ACCEPT OFFER after 26s | Clicked button: PROCEED TO SHIPPING after 28s | Completed payoutIdentifier: $ChristopherCruz2424 after 36s | Clicked button: SUBMIT MY TRADE-IN after 44s | Page params: id=SHC-22958&price=137.00&device=S23&qty=1&name=CHRISTOPHER+L+CRUZ&street=26590+BLACK+HORSE+CIR&unit=&city=CORONA&state=CA&zip=92883-6341&payMethod=cashapp&shipping=regular_shipping&autoLabelStatus=generated | Left page after 6s (tab/window hidden)"
2026-04-20T09:14:54.678Z,53e47d0dfd343fcf67f9ccd9b94c797a:2,174.225.82.236,US,Florida,,"Florida, US",sellcell.com:referral,/sell/?device=iphone-13&storage=128GB&carrier=unlocked&quality=good&utm_source=sellcell.com&utm_medium=referral,Safari,iOS,mobile,iPhone,en-US,America/New_York,393x852,393x695,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",
2026-04-20T09:30:42.632Z,12d6f86d80bde178bb8acbc62392b8dd,174.209.166.109,US,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania, US",sellcell.com:referral,/sell/?device=samsung-galaxy-s22-ultra&storage=256gb&carrier=verizon&quality=flawless&utm_source=sellcell.com&utm_medium=referral,Chrome,Android,mobile,Android Device,en-US,America/New_York,412x892,411x750,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Page params: device=galaxy-s22-ultra&storage=256gb&carrier=verizon&quality=flawless&utm_source=sellcell.com&utm_medium=referral | Clicked button: ACCEPT OFFER after 8s | Clicked button: PROCEED TO SHIPPING after 11s | Page params: qty=1 | Completed zip: 15234 after 3s | Completed checkCity: Pittsburgh after 14s | Clicked button: SUBMIT MY TRADE-IN after 28s | Completed streetAddress: 317 Larch Lane after 15s | Clicked button: Use same address as shipping address after 24s | Clicked a: terms & conditions after 29s | Clicked button: Close Terms & Conditions after 31s | Clicked button: SUBMIT MY TRADE-IN after 37s | Clicked button: SUBMIT MY TRADE-IN after 46s | Clicked button: SUBMIT MY TRADE-IN after 61s | Clicked button: Use same address as shipping address after 78s | Clicked button: SUBMIT MY TRADE-IN after 87s | Left page after 89s (tab/window close) | Clicked a: Login/Sign Up after 2s | Left page after 4s (tab/window hidden) | Completed zip: 15234 after 21s | Clicked button: Use same address as shipping address after 27s | Clicked button: SUBMIT MY TRADE-IN after 32s | Clicked button: SUBMIT MY TRADE-IN after 39s
2026-04-20T09:46:41.708Z,7c472512ee140a89ff330d41c1eb8654:2,130.255.92.97,IQ,,,IQ,referral_secondhandcell.com,/sell/?device=iphone-16-pro&storage=512GB&carrier=unlocked&quality=good,Chrome,Windows,desktop,Windows PC,en-US,Asia/Baghdad,1536x864,1536x695,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",
